Year,Round,Code,Stint,Compound,Stint Start Lap,Stint End Lap,Stint Length
2019,9,GIO,1.0,SOFT,1.0,24.0,24
2019,9,GIO,2.0,HARD,25.0,70.0,46
2019,9,GRO,1.0,MEDIUM,1.0,34.0,34
2019,9,GRO,2.0,HARD,35.0,70.0,36
2019,9,HAM,1.0,MEDIUM,1.0,30.0,30
2019,9,HAM,2.0,HARD,31.0,71.0,41
2019,9,HUL,1.0,MEDIUM,1.0,26.0,26
2019,9,HUL,2.0,HARD,27.0,70.0,44
2019,9,KUB,1.0,MEDIUM,1.0,19.0,19
2019,9,KUB,2.0,HARD,20.0,68.0,49
2019,9,KVY,1.0,MEDIUM,1.0,32.0,32
2019,9,KVY,2.0,HARD,33.0,70.0,38
2019,9,LEC,1.0,SOFT,1.0,22.0,22
2019,9,LEC,2.0,HARD,23.0,71.0,49
2019,9,MAG,1.0,SOFT,1.0,11.0,11
2019,9,MAG,2.0,HARD,12.0,13.0,2
2019,9,MAG,3.0,HARD,14.0,62.0,49
2019,9,MAG,4.0,SOFT,63.0,69.0,7
2019,9,NOR,1.0,SOFT,1.0,25.0,25
2019,9,NOR,2.0,MEDIUM,26.0,70.0,45
2019,9,PER,1.0,MEDIUM,1.0,28.0,28
2019,9,PER,2.0,HARD,29.0,70.0,42
2019,9,RAI,1.0,SOFT,1.0,23.0,23
2019,9,RAI,2.0,HARD,24.0,70.0,47
2019,9,RIC,1.0,MEDIUM,1.0,46.0,46
2019,9,RIC,2.0,SOFT,47.0,70.0,24
2019,9,RUS,1.0,MEDIUM,1.0,27.0,27
2019,9,RUS,2.0,HARD,28.0,69.0,42
2019,9,SAI,1.0,MEDIUM,1.0,41.0,41
2019,9,SAI,2.0,HARD,42.0,70.0,29
2019,9,STR,1.0,MEDIUM,1.0,25.0,25
2019,9,STR,2.0,HARD,26.0,70.0,45
2019,9,VER,1.0,MEDIUM,1.0,31.0,31
2019,9,VER,2.0,HARD,32.0,71.0,40
2019,9,VET,1.0,SOFT,1.0,21.0,21
2019,9,VET,2.0,HARD,22.0,50.0,29
2019,9,VET,3.0,SOFT,51.0,71.0,21
2019,10,ALB,1.0,SOFT,1.0,13.0,13
2019,10,ALB,2.0,MEDIUM,14.0,52.0,39
2019,10,BOT,1.0,MEDIUM,1.0,16.0,16
2019,10,BOT,2.0,MEDIUM,17.0,45.0,29
2019,10,BOT,3.0,SOFT,46.0,52.0,7
2019,10,GAS,1.0,MEDIUM,1.0,12.0,12
2019,10,GAS,2.0,HARD,13.0,52.0,40
2019,10,GIO,1.0,MEDIUM,1.0,19.0,19
2019,10,GRO,1.0,SOFT,1.0,1.0,1
2019,10,GRO,2.0,HARD,2.0,9.0,8
2019,10,HAM,1.0,MEDIUM,1.0,20.0,20
2019,10,HAM,2.0,HARD,21.0,52.0,32
2019,10,HUL,1.0,SOFT,1.0,13.0,13
2019,10,HUL,2.0,HARD,14.0,52.0,39
2019,10,KUB,1.0,MEDIUM,1.0,20.0,20
2019,10,KUB,2.0,HARD,21.0,51.0,31
2019,10,KVY,1.0,SOFT,1.0,12.0,12
2019,10,KVY,2.0,MEDIUM,13.0,21.0,9
2019,10,KVY,3.0,HARD,22.0,52.0,31
2019,10,LEC,1.0,SOFT,1.0,13.0,13
2019,10,LEC,2.0,MEDIUM,14.0,21.0,8
2019,10,LEC,3.0,HARD,22.0,52.0,31
2019,10,MAG,1.0,SOFT,1.0,1.0,1
2019,10,MAG,2.0,HARD,2.0,6.0,5
2019,10,NOR,1.0,SOFT,1.0,13.0,13
2019,10,NOR,2.0,MEDIUM,14.0,35.0,22
2019,10,NOR,3.0,HARD,36.0,52.0,17
2019,10,PER,1.0,MEDIUM,1.0,18.0,18
2019,10,PER,2.0,HARD,19.0,24.0,6
2019,10,PER,3.0,SOFT,25.0,46.0,22
2019,10,PER,4.0,SOFT,47.0,51.0,5
2019,10,RAI,1.0,MEDIUM,1.0,17.0,17
2019,10,RAI,2.0,HARD,18.0,52.0,35
2019,10,RIC,1.0,SOFT,1.0,12.0,12
2019,10,RIC,2.0,MEDIUM,13.0,20.0,8
2019,10,RIC,3.0,HARD,21.0,52.0,32
2019,10,RUS,1.0,MEDIUM,1.0,21.0,21
2019,10,RUS,2.0,HARD,22.0,51.0,30
2019,10,SAI,1.0,MEDIUM,1.0,20.0,20
2019,10,SAI,2.0,HARD,21.0,52.0,32
2019,10,STR,1.0,MEDIUM,1.0,13.0,13
2019,10,STR,2.0,HARD,14.0,39.0,26
2019,10,STR,3.0,SOFT,40.0,52.0,13
2019,10,VER,1.0,MEDIUM,1.0,13.0,13
2019,10,VER,2.0,MEDIUM,14.0,20.0,7
2019,10,VER,3.0,HARD,21.0,52.0,32
2019,10,VET,1.0,SOFT,1.0,20.0,20
2019,10,VET,2.0,HARD,21.0,38.0,18
2019,10,VET,3.0,MEDIUM,39.0,51.0,13
2019,11,ALB,1.0,WET,1.0,2.0,2
2019,11,ALB,2.0,INTERMEDIATE,3.0,27.0,25
2019,11,ALB,3.0,SOFT,28.0,28.0,1
2019,11,ALB,4.0,INTERMEDIATE,29.0,46.0,18
2019,11,ALB,5.0,SOFT,47.0,64.0,18
2019,11,BOT,1.0,WET,1.0,3.0,3
2019,11,BOT,2.0,INTERMEDIATE,4.0,26.0,23
2019,11,BOT,3.0,MEDIUM,27.0,30.0,4
2019,11,BOT,4.0,INTERMEDIATE,31.0,46.0,16
2019,11,BOT,5.0,SOFT,47.0,57.0,11
2019,11,GAS,1.0,WET,1.0,3.0,3
2019,11,GAS,2.0,INTERMEDIATE,4.0,26.0,23
2019,11,GAS,3.0,SOFT,27.0,28.0,2
2019,11,GAS,4.0,INTERMEDIATE,29.0,46.0,18
2019,11,GAS,5.0,SOFT,47.0,62.0,16
2019,11,GIO,1.0,WET,1.0,3.0,3
2019,11,GIO,2.0,INTERMEDIATE,4.0,26.0,23
2019,11,GIO,3.0,MEDIUM,27.0,28.0,2
2019,11,GIO,4.0,INTERMEDIATE,29.0,47.0,19
2019,11,GIO,5.0,SOFT,48.0,64.0,17
2019,11,GRO,1.0,WET,1.0,3.0,3
2019,11,GRO,2.0,INTERMEDIATE,4.0,26.0,23
2019,11,GRO,3.0,SOFT,27.0,28.0,2
2019,11,GRO,4.0,INTERMEDIATE,29.0,41.0,13
2019,11,GRO,5.0,INTERMEDIATE,42.0,46.0,5
2019,11,GRO,6.0,SOFT,47.0,64.0,18
2019,11,HAM,1.0,WET,1.0,3.0,3
2019,11,HAM,2.0,INTERMEDIATE,4.0,28.0,25
2019,11,HAM,3.0,SOFT,29.0,29.0,1
2019,11,HAM,4.0,INTERMEDIATE,30.0,47.0,18
2019,11,HAM,5.0,SOFT,48.0,53.0,6
2019,11,HAM,6.0,SOFT,54.0,56.0,3
2019,11,HAM,7.0,SOFT,57.0,64.0,8
2019,11,HUL,1.0,WET,1.0,3.0,3
2019,11,HUL,2.0,INTERMEDIATE,4.0,15.0,12
2019,11,HUL,3.0,INTERMEDIATE,16.0,29.0,14
2019,11,HUL,4.0,INTERMEDIATE,30.0,40.0,11
2019,11,KUB,1.0,WET,1.0,7.0,7
2019,11,KUB,2.0,INTERMEDIATE,8.0,23.0,16
2019,11,KUB,3.0,INTERMEDIATE,24.0,31.0,8
2019,11,KUB,4.0,INTERMEDIATE,32.0,46.0,15
2019,11,KUB,5.0,SOFT,47.0,57.0,11
2019,11,KUB,6.0,SOFT,58.0,64.0,7
2019,11,KVY,1.0,WET,1.0,3.0,3
2019,11,KVY,2.0,INTERMEDIATE,4.0,25.0,22
2019,11,KVY,3.0,SOFT,26.0,28.0,3
2019,11,KVY,4.0,INTERMEDIATE,29.0,45.0,17
2019,11,KVY,5.0,SOFT,46.0,64.0,19
2019,11,LEC,1.0,WET,1.0,3.0,3
2019,11,LEC,2.0,INTERMEDIATE,4.0,15.0,12
2019,11,LEC,3.0,INTERMEDIATE,16.0,27.0,12
2019,11,MAG,1.0,WET,1.0,8.0,8
2019,11,MAG,2.0,INTERMEDIATE,9.0,21.0,13
2019,11,MAG,3.0,SOFT,22.0,29.0,8
2019,11,MAG,4.0,INTERMEDIATE,30.0,42.0,13
2019,11,MAG,5.0,INTERMEDIATE,43.0,45.0,3
2019,11,MAG,6.0,SOFT,46.0,57.0,12
2019,11,MAG,7.0,SOFT,58.0,64.0,7
2019,11,NOR,1.0,WET,1.0,6.0,6
2019,11,NOR,2.0,INTERMEDIATE,7.0,25.0,19
2019,11,PER,1.0,WET,1.0,2.0,2
2019,11,RAI,1.0,WET,1.0,3.0,3
2019,11,RAI,2.0,INTERMEDIATE,4.0,26.0,23
2019,11,RAI,3.0,MEDIUM,27.0,28.0,2
2019,11,RAI,4.0,INTERMEDIATE,29.0,47.0,19
2019,11,RAI,5.0,SOFT,48.0,64.0,17
2019,11,RIC,1.0,WET,1.0,3.0,3
2019,11,RIC,2.0,INTERMEDIATE,4.0,14.0,11
2019,11,RUS,1.0,WET,1.0,7.0,7
2019,11,RUS,2.0,INTERMEDIATE,8.0,24.0,17
2019,11,RUS,3.0,INTERMEDIATE,25.0,41.0,17
2019,11,RUS,4.0,INTERMEDIATE,42.0,47.0,6
2019,11,RUS,5.0,SOFT,48.0,57.0,10
2019,11,RUS,6.0,SOFT,58.0,64.0,7
2019,11,SAI,1.0,WET,1.0,3.0,3
2019,11,SAI,2.0,INTERMEDIATE,4.0,27.0,24
2019,11,SAI,3.0,INTERMEDIATE,28.0,46.0,19
2019,11,SAI,4.0,SOFT,47.0,64.0,18
2019,11,STR,1.0,WET,1.0,7.0,7
2019,11,STR,2.0,INTERMEDIATE,8.0,25.0,18
2019,11,STR,3.0,MEDIUM,26.0,28.0,3
2019,11,STR,4.0,INTERMEDIATE,29.0,41.0,13
2019,11,STR,5.0,INTERMEDIATE,42.0,44.0,3
2019,11,STR,6.0,SOFT,45.0,64.0,20
2019,11,VER,1.0,WET,1.0,3.0,3
2019,11,VER,2.0,INTERMEDIATE,4.0,25.0,22
2019,11,VER,3.0,MEDIUM,26.0,29.0,4
2019,11,VER,4.0,INTERMEDIATE,30.0,41.0,12
2019,11,VER,5.0,INTERMEDIATE,42.0,46.0,5
2019,11,VER,6.0,SOFT,47.0,65.0,19
2019,11,VET,1.0,WET,1.0,2.0,2
2019,11,VET,2.0,INTERMEDIATE,3.0,23.0,21
2019,11,VET,3.0,SOFT,24.0,28.0,5
2019,11,VET,4.0,INTERMEDIATE,29.0,41.0,13
2019,11,VET,5.0,INTERMEDIATE,42.0,47.0,6
2019,11,VET,6.0,SOFT,48.0,64.0,17
2019,12,ALB,1.0,MEDIUM,1.0,28.0,28
2019,12,ALB,2.0,HARD,29.0,69.0,41
2019,12,BOT,1.0,MEDIUM,1.0,5.0,5
2019,12,BOT,2.0,HARD,6.0,46.0,41
2019,12,BOT,3.0,MEDIUM,47.0,69.0,23
2019,12,GAS,1.0,MEDIUM,1.0,28.0,28
2019,12,GAS,2.0,HARD,29.0,69.0,41
2019,12,GIO,1.0,MEDIUM,1.0,15.0,15
2019,12,GIO,2.0,HARD,16.0,68.0,53
2019,12,GRO,1.0,SOFT,1.0,19.0,19
2019,12,GRO,2.0,HARD,20.0,49.0,30
2019,12,HAM,1.0,MEDIUM,1.0,31.0,31
2019,12,HAM,2.0,HARD,32.0,49.0,18
2019,12,HAM,3.0,MEDIUM,50.0,70.0,21
2019,12,HUL,1.0,MEDIUM,1.0,36.0,36
2019,12,HUL,2.0,SOFT,37.0,69.0,33
2019,12,KUB,1.0,MEDIUM,1.0,18.0,18
2019,12,KUB,2.0,HARD,19.0,67.0,49
2019,12,KVY,1.0,MEDIUM,1.0,21.0,21
2019,12,KVY,2.0,HARD,22.0,68.0,47
2019,12,LEC,1.0,MEDIUM,1.0,27.0,27
2019,12,LEC,2.0,HARD,28.0,70.0,43
2019,12,MAG,1.0,MEDIUM,1.0,38.0,38
2019,12,MAG,2.0,SOFT,39.0,69.0,31
2019,12,NOR,1.0,SOFT,1.0,28.0,28
2019,12,NOR,2.0,HARD,29.0,69.0,41
2019,12,PER,1.0,MEDIUM,1.0,18.0,18
2019,12,PER,2.0,HARD,19.0,69.0,51
2019,12,RAI,1.0,SOFT,1.0,29.0,29
2019,12,RAI,2.0,MEDIUM,30.0,69.0,40
2019,12,RIC,1.0,HARD,1.0,46.0,46
2019,12,RIC,2.0,SOFT,47.0,69.0,23
2019,12,RUS,1.0,MEDIUM,1.0,16.0,16
2019,12,RUS,2.0,HARD,17.0,68.0,52
2019,12,SAI,1.0,SOFT,1.0,29.0,29
2019,12,SAI,2.0,HARD,30.0,69.0,40
2019,12,STR,1.0,MEDIUM,1.0,16.0,16
2019,12,STR,2.0,HARD,17.0,50.0,34
2019,12,STR,3.0,SOFT,51.0,68.0,18
2019,12,VER,1.0,MEDIUM,1.0,25.0,25
2019,12,VER,2.0,HARD,26.0,67.0,42
2019,12,VER,3.0,SOFT,68.0,70.0,3
2019,12,VET,1.0,MEDIUM,1.0,39.0,39
2019,12,VET,2.0,SOFT,40.0,70.0,31
2019,13,ALB,1.0,MEDIUM,1.0,23.0,23
2019,13,ALB,2.0,SOFT,24.0,44.0,21
2019,13,BOT,1.0,SOFT,1.0,23.0,23
2019,13,BOT,2.0,MEDIUM,24.0,44.0,21
2019,13,GAS,1.0,SOFT,1.0,13.0,13
2019,13,GAS,2.0,MEDIUM,14.0,44.0,31
2019,13,GIO,1.0,MEDIUM,1.0,29.0,29
2019,13,GIO,2.0,SOFT,30.0,43.0,14
2019,13,GRO,1.0,SOFT,1.0,16.0,16
2019,13,GRO,2.0,MEDIUM,17.0,43.0,27
2019,13,HAM,1.0,SOFT,1.0,22.0,22
2019,13,HAM,2.0,MEDIUM,23.0,44.0,22
2019,13,HUL,1.0,SOFT,1.0,11.0,11
2019,13,HUL,2.0,MEDIUM,12.0,31.0,20
2019,13,HUL,3.0,SOFT,32.0,44.0,13
2019,13,KUB,1.0,MEDIUM,1.0,31.0,31
2019,13,KUB,2.0,SOFT,32.0,43.0,12
2019,13,KVY,1.0,MEDIUM,1.0,24.0,24
2019,13,KVY,2.0,SOFT,25.0,44.0,20
2019,13,LEC,1.0,SOFT,1.0,21.0,21
2019,13,LEC,2.0,MEDIUM,22.0,44.0,23
2019,13,MAG,1.0,SOFT,1.0,25.0,25
2019,13,MAG,2.0,MEDIUM,26.0,43.0,18
2019,13,NOR,1.0,SOFT,1.0,19.0,19
2019,13,NOR,2.0,MEDIUM,20.0,44.0,25
2019,13,PER,1.0,SOFT,1.0,15.0,15
2019,13,PER,2.0,MEDIUM,16.0,44.0,29
2019,13,RAI,1.0,SOFT,1.0,1.0,1
2019,13,RAI,2.0,MEDIUM,2.0,2.0,1
2019,13,RAI,3.0,MEDIUM,3.0,31.0,29
2019,13,RAI,4.0,SOFT,32.0,43.0,12
2019,13,RIC,1.0,SOFT,1.0,1.0,1
2019,13,RIC,2.0,MEDIUM,2.0,43.0,42
2019,13,RUS,1.0,MEDIUM,1.0,30.0,30
2019,13,RUS,2.0,SOFT,31.0,43.0,13
2019,13,SAI,1.0,SOFT,1.0,1.0,1
2019,13,STR,1.0,SOFT,1.0,14.0,14
2019,13,STR,2.0,MEDIUM,15.0,30.0,16
2019,13,STR,3.0,SOFT,31.0,44.0,14
2019,13,VER,1.0,SOFT,1.0,1.0,1
2019,13,VET,1.0,SOFT,1.0,15.0,15
2019,13,VET,2.0,MEDIUM,16.0,33.0,18
2019,13,VET,3.0,SOFT,34.0,44.0,11
2019,14,ALB,1.0,SOFT,1.0,26.0,26
2019,14,ALB,2.0,MEDIUM,27.0,53.0,27
2019,14,BOT,1.0,SOFT,1.0,27.0,27
2019,14,BOT,2.0,MEDIUM,28.0,53.0,26
2019,14,GAS,1.0,MEDIUM,1.0,28.0,28
2019,14,GAS,2.0,SOFT,29.0,52.0,24
2019,14,GIO,1.0,SOFT,1.0,21.0,21
2019,14,GIO,2.0,MEDIUM,22.0,52.0,31
2019,14,GRO,1.0,SOFT,1.0,7.0,7
2019,14,GRO,2.0,MEDIUM,8.0,29.0,22
2019,14,GRO,3.0,SOFT,30.0,52.0,23
2019,14,HAM,1.0,SOFT,1.0,19.0,19
2019,14,HAM,2.0,MEDIUM,20.0,49.0,30
2019,14,HAM,3.0,SOFT,50.0,53.0,4
2019,14,HUL,1.0,SOFT,1.0,29.0,29
2019,14,HUL,2.0,MEDIUM,30.0,53.0,24
2019,14,KUB,1.0,MEDIUM,1.0,29.0,29
2019,14,KUB,2.0,SOFT,30.0,44.0,15
2019,14,KUB,3.0,MEDIUM,45.0,51.0,7
2019,14,KVY,1.0,MEDIUM,1.0,28.0,28
2019,14,KVY,2.0,SOFT,29.0,30.0,2
2019,14,LEC,1.0,SOFT,1.0,20.0,20
2019,14,LEC,2.0,HARD,21.0,53.0,33
2019,14,MAG,1.0,SOFT,1.0,20.0,20
2019,14,MAG,2.0,MEDIUM,21.0,34.0,14
2019,14,MAG,3.0,SOFT,35.0,43.0,9
2019,14,NOR,1.0,MEDIUM,1.0,23.0,23
2019,14,NOR,2.0,HARD,24.0,52.0,29
2019,14,PER,1.0,MEDIUM,1.0,28.0,28
2019,14,PER,2.0,SOFT,29.0,53.0,25
2019,14,RAI,1.0,MEDIUM,1.0,19.0,19
2019,14,RAI,2.0,MEDIUM,20.0,26.0,7
2019,14,RAI,3.0,SOFT,27.0,52.0,26
2019,14,RIC,1.0,SOFT,1.0,30.0,30
2019,14,RIC,2.0,MEDIUM,31.0,53.0,23
2019,14,RUS,1.0,MEDIUM,1.0,23.0,23
2019,14,RUS,2.0,HARD,24.0,52.0,29
2019,14,SAI,1.0,SOFT,1.0,27.0,27
2019,14,STR,1.0,SOFT,1.0,15.0,15
2019,14,STR,2.0,SOFT,16.0,22.0,7
2019,14,STR,3.0,MEDIUM,23.0,52.0,30
2019,14,VER,1.0,MEDIUM,1.0,1.0,1
2019,14,VER,2.0,SOFT,2.0,27.0,26
2019,14,VER,3.0,MEDIUM,28.0,53.0,26
2019,14,VET,1.0,SOFT,1.0,6.0,6
2019,14,VET,2.0,HARD,7.0,12.0,6
2019,14,VET,3.0,HARD,13.0,41.0,29
2019,14,VET,4.0,MEDIUM,42.0,52.0,11
2019,15,ALB,1.0,SOFT,1.0,20.0,20
2019,15,ALB,2.0,HARD,21.0,61.0,41
2019,15,BOT,1.0,SOFT,1.0,22.0,22
2019,15,BOT,2.0,HARD,23.0,61.0,39
2019,15,GAS,1.0,HARD,1.0,32.0,32
2019,15,GAS,2.0,MEDIUM,33.0,61.0,29
2019,15,GIO,1.0,MEDIUM,1.0,34.0,34
2019,15,GIO,2.0,HARD,35.0,36.0,2
2019,15,GIO,3.0,SOFT,37.0,61.0,25
2019,15,GRO,1.0,MEDIUM,1.0,23.0,23
2019,15,GRO,2.0,HARD,24.0,35.0,12
2019,15,GRO,3.0,SOFT,36.0,61.0,26
2019,15,HAM,1.0,SOFT,1.0,26.0,26
2019,15,HAM,2.0,HARD,27.0,61.0,35
2019,15,HUL,1.0,SOFT,1.0,1.0,1
2019,15,HUL,2.0,HARD,2.0,36.0,35
2019,15,HUL,3.0,MEDIUM,37.0,61.0,25
2019,15,KUB,1.0,MEDIUM,1.0,21.0,21
2019,15,KUB,2.0,HARD,22.0,44.0,23
2019,15,KUB,3.0,MEDIUM,45.0,61.0,17
2019,15,KVY,1.0,MEDIUM,1.0,12.0,12
2019,15,KVY,2.0,HARD,13.0,36.0,24
2019,15,KVY,3.0,SOFT,37.0,61.0,25
2019,15,LEC,1.0,SOFT,1.0,20.0,20
2019,15,LEC,2.0,HARD,21.0,61.0,41
2019,15,MAG,1.0,MEDIUM,1.0,18.0,18
2019,15,MAG,2.0,HARD,19.0,56.0,38
2019,15,MAG,3.0,SOFT,57.0,61.0,5
2019,15,NOR,1.0,SOFT,1.0,20.0,20
2019,15,NOR,2.0,HARD,21.0,61.0,41
2019,15,PER,1.0,MEDIUM,1.0,13.0,13
2019,15,PER,2.0,HARD,14.0,43.0,30
2019,15,RAI,1.0,MEDIUM,1.0,15.0,15
2019,15,RAI,2.0,HARD,16.0,50.0,35
2019,15,RIC,1.0,MEDIUM,1.0,34.0,34
2019,15,RIC,2.0,HARD,35.0,61.0,27
2019,15,RUS,1.0,MEDIUM,1.0,1.0,1
2019,15,RUS,2.0,HARD,2.0,35.0,34
2019,15,SAI,1.0,SOFT,1.0,1.0,1
2019,15,SAI,2.0,HARD,2.0,35.0,34
2019,15,SAI,3.0,MEDIUM,36.0,61.0,26
2019,15,STR,1.0,MEDIUM,1.0,31.0,31
2019,15,STR,2.0,HARD,32.0,41.0,10
2019,15,STR,3.0,SOFT,42.0,44.0,3
2019,15,STR,4.0,SOFT,45.0,61.0,17
2019,15,VER,1.0,SOFT,1.0,19.0,19
2019,15,VER,2.0,HARD,20.0,61.0,42
2019,15,VET,1.0,SOFT,1.0,19.0,19
2019,15,VET,2.0,HARD,20.0,61.0,42
2019,16,ALB,1.0,MEDIUM,1.0,29.0,29
2019,16,ALB,2.0,SOFT,30.0,53.0,24
2019,16,BOT,1.0,MEDIUM,1.0,28.0,28
2019,16,BOT,2.0,SOFT,29.0,53.0,25
2019,16,GAS,1.0,MEDIUM,1.0,26.0,26
2019,16,GAS,2.0,SOFT,27.0,53.0,27
2019,16,GIO,1.0,SOFT,1.0,2.0,2
2019,16,GIO,2.0,HARD,3.0,27.0,25
2019,16,GIO,3.0,MEDIUM,28.0,53.0,26
2019,16,GRO,1.0,SOFT,1.0,1.0,1
2019,16,HAM,1.0,MEDIUM,1.0,28.0,28
2019,16,HAM,2.0,SOFT,29.0,53.0,25
2019,16,HUL,1.0,SOFT,1.0,16.0,16
2019,16,HUL,2.0,MEDIUM,17.0,29.0,13
2019,16,HUL,3.0,SOFT,30.0,53.0,24
2019,16,KUB,1.0,MEDIUM,1.0,1.0,1
2019,16,KUB,2.0,HARD,2.0,2.0,1
2019,16,KUB,3.0,MEDIUM,3.0,28.0,26
2019,16,KVY,1.0,HARD,1.0,27.0,27
2019,16,KVY,2.0,SOFT,28.0,30.0,3
2019,16,KVY,3.0,SOFT,31.0,53.0,23
2019,16,LEC,1.0,SOFT,1.0,22.0,22
2019,16,LEC,2.0,MEDIUM,23.0,31.0,9
2019,16,LEC,3.0,SOFT,32.0,53.0,22
2019,16,MAG,1.0,SOFT,1.0,27.0,27
2019,16,MAG,2.0,MEDIUM,28.0,53.0,26
2019,16,NOR,1.0,SOFT,1.0,20.0,20
2019,16,NOR,2.0,MEDIUM,21.0,53.0,33
2019,16,PER,1.0,SOFT,1.0,23.0,23
2019,16,PER,2.0,MEDIUM,24.0,53.0,30
2019,16,RAI,1.0,MEDIUM,1.0,9.0,9
2019,16,RAI,2.0,MEDIUM,10.0,27.0,18
2019,16,RAI,3.0,SOFT,28.0,53.0,26
2019,16,RIC,1.0,SOFT,1.0,1.0,1
2019,16,RIC,2.0,MEDIUM,2.0,24.0,23
2019,16,RUS,1.0,MEDIUM,1.0,27.0,27
2019,16,SAI,1.0,SOFT,1.0,21.0,21
2019,16,SAI,2.0,MEDIUM,22.0,53.0,32
2019,16,STR,1.0,MEDIUM,1.0,27.0,27
2019,16,STR,2.0,SOFT,28.0,53.0,26
2019,16,VER,1.0,SOFT,1.0,28.0,28
2019,16,VER,2.0,MEDIUM,29.0,53.0,25
2019,16,VET,1.0,SOFT,1.0,26.0,26
2019,17,ALB,1.0,SOFT,1.0,15.0,15
2019,17,ALB,2.0,MEDIUM,16.0,34.0,19
2019,17,ALB,3.0,SOFT,35.0,53.0,19
2019,17,BOT,1.0,SOFT,1.0,17.0,17
2019,17,BOT,2.0,MEDIUM,18.0,36.0,19
2019,17,BOT,3.0,SOFT,37.0,53.0,17
2019,17,GAS,1.0,SOFT,1.0,18.0,18
2019,17,GAS,2.0,MEDIUM,19.0,52.0,34
2019,17,GIO,1.0,MEDIUM,1.0,18.0,18
2019,17,GIO,2.0,HARD,19.0,49.0,31
2019,17,GIO,3.0,SOFT,50.0,52.0,3
2019,17,GRO,1.0,SOFT,1.0,16.0,16
2019,17,GRO,2.0,HARD,17.0,52.0,36
2019,17,HAM,1.0,SOFT,1.0,21.0,21
2019,17,HAM,2.0,MEDIUM,22.0,42.0,21
2019,17,HAM,3.0,SOFT,43.0,53.0,11
2019,17,HUL,1.0,SOFT,1.0,19.0,19
2019,17,HUL,2.0,MEDIUM,20.0,52.0,33
2019,17,KUB,1.0,MEDIUM,1.0,22.0,22
2019,17,KUB,2.0,HARD,23.0,33.0,11
2019,17,KUB,3.0,MEDIUM,34.0,51.0,18
2019,17,KVY,1.0,SOFT,1.0,27.0,27
2019,17,KVY,2.0,MEDIUM,28.0,52.0,25
2019,17,LEC,1.0,SOFT,1.0,3.0,3
2019,17,LEC,2.0,MEDIUM,4.0,25.0,22
2019,17,LEC,3.0,SOFT,26.0,46.0,21
2019,17,LEC,4.0,SOFT,47.0,52.0,6
2019,17,MAG,1.0,MEDIUM,1.0,17.0,17
2019,17,MAG,2.0,HARD,18.0,47.0,30
2019,17,MAG,3.0,SOFT,48.0,52.0,5
2019,17,NOR,1.0,SOFT,1.0,4.0,4
2019,17,NOR,2.0,MEDIUM,5.0,25.0,21
2019,17,NOR,3.0,HARD,26.0,52.0,27
2019,17,PER,1.0,SOFT,1.0,19.0,19
2019,17,PER,2.0,MEDIUM,20.0,41.0,22
2019,17,PER,3.0,SOFT,42.0,52.0,11
2019,17,RAI,1.0,MEDIUM,1.0,15.0,15
2019,17,RAI,2.0,HARD,16.0,36.0,21
2019,17,RAI,3.0,SOFT,37.0,52.0,16
2019,17,RIC,1.0,MEDIUM,1.0,29.0,29
2019,17,RIC,2.0,SOFT,30.0,52.0,23
2019,17,RUS,1.0,MEDIUM,1.0,25.0,25
2019,17,RUS,2.0,HARD,26.0,51.0,26
2019,17,SAI,1.0,SOFT,1.0,26.0,26
2019,17,SAI,2.0,MEDIUM,27.0,53.0,27
2019,17,STR,1.0,SOFT,1.0,18.0,18
2019,17,STR,2.0,MEDIUM,19.0,52.0,34
2019,17,VER,1.0,SOFT,1.0,14.0,14
2019,17,VET,1.0,SOFT,1.0,16.0,16
2019,17,VET,2.0,SOFT,17.0,31.0,15
2019,17,VET,3.0,MEDIUM,32.0,53.0,22
2019,18,ALB,1.0,MEDIUM,1.0,14.0,14
2019,18,ALB,2.0,MEDIUM,15.0,44.0,30
2019,18,ALB,3.0,HARD,45.0,71.0,27
2019,18,BOT,1.0,MEDIUM,1.0,36.0,36
2019,18,BOT,2.0,HARD,37.0,71.0,35
2019,18,GAS,1.0,SOFT,1.0,9.0,9
2019,18,GAS,2.0,HARD,10.0,49.0,40
2019,18,GAS,3.0,MEDIUM,50.0,70.0,21
2019,18,GIO,1.0,MEDIUM,1.0,21.0,21
2019,18,GIO,2.0,HARD,22.0,70.0,49
2019,18,GRO,1.0,MEDIUM,1.0,37.0,37
2019,18,GRO,2.0,HARD,38.0,69.0,32
2019,18,HAM,1.0,MEDIUM,1.0,23.0,23
2019,18,HAM,2.0,HARD,24.0,71.0,48
2019,18,HUL,1.0,MEDIUM,1.0,18.0,18
2019,18,HUL,2.0,HARD,19.0,70.0,52
2019,18,KUB,1.0,MEDIUM,1.0,21.0,21
2019,18,KUB,2.0,HARD,22.0,60.0,39
2019,18,KUB,3.0,MEDIUM,61.0,69.0,9
2019,18,KVY,1.0,SOFT,1.0,10.0,10
2019,18,KVY,2.0,HARD,11.0,44.0,34
2019,18,KVY,3.0,MEDIUM,45.0,70.0,26
2019,18,LEC,1.0,MEDIUM,1.0,15.0,15
2019,18,LEC,2.0,MEDIUM,16.0,43.0,28
2019,18,LEC,3.0,HARD,44.0,71.0,28
2019,18,MAG,1.0,MEDIUM,1.0,28.0,28
2019,18,MAG,2.0,HARD,29.0,69.0,41
